User-ID,User-Name,Location,Age,Password
116904,User-116904,"san antonio, texas, usa",38.0,u116904
117111,User-117111,"toronto, ontario, canada",30.0,u117111
117132,User-117132,"st louis, missouri, usa",66.0,u117132
117251,User-117251,"pleasant hill, california, usa",,u117251
117256,User-117256,"salem, ohio, usa",,u117256
117384,User-117384,"some other, planet, far away...",29.0,u117384
117539,User-117539,"rock hill, south carolina, usa",30.0,u117539
117577,User-117577,"baltimore, maryland, usa",,u117577
117594,User-117594,"moline, illinois, usa",26.0,u117594
117700,User-117700,"toronto, ontario, canada",39.0,u117700
117873,User-117873,"evanston, illinois, usa",50.0,u117873
117925,User-117925,"santa ana, california, usa",40.0,u117925
117963,User-117963,"oak harbor, washington, usa",,u117963
118228,User-118228,"denver, colorado, usa",,u118228
118320,User-118320,"calgary, alberta, canada",29.0,u118320
118484,User-118484,"wonder lake, illinois, usa",,u118484
118489,User-118489,"potomac falls, virginia, usa",31.0,u118489
118533,User-118533,"owasso, oklahoma, usa",37.0,u118533
118628,User-118628,"toronto, ontario, canada",34.0,u118628
118677,User-118677,"boise, idaho, usa",46.0,u118677
119446,User-119446,"edmonton, alberta, canada",,u119446
119505,User-119505,"rotterdam, , netherlands",32.0,u119505
119517,User-119517,"andover, minnesota, usa",,u119517
119575,User-119575,"north vancouver, british columbia, canada",30.0,u119575
119590,User-119590,"sacramento, california, usa",,u119590
119594,User-119594,"winnipeg, manitoba, canada",33.0,u119594
119671,User-119671,"spokane, washington, usa",,u119671
119725,User-119725,"wokingham, berkshire, united kingdom",24.0,u119725
120093,User-120093,"merrick, acworth, new york, georgia, usa",59.0,u120093
120178,User-120178,"olympia, washington, usa",59.0,u120178
120396,User-120396,"boyce, virginia, usa",46.0,u120396
120548,User-120548,"ourense, ourense, spain",39.0,u120548
120598,User-120598,"plant city, florida, usa",,u120598
120696,User-120696,"san bernardino, california, usa",31.0,u120696
120828,User-120828,"munster, indiana, usa",27.0,u120828
120908,User-120908,"boston, massachusetts, usa",27.0,u120908
121170,User-121170,"arlington, virginia, usa",30.0,u121170
121251,User-121251,"galt, california, usa",41.0,u121251
121264,User-121264,"chicago, illinois, usa",,u121264
121594,User-121594,"columbia, south carolina, usa",63.0,u121594
121606,User-121606,"petaling jaya, selangor, malaysia",23.0,u121606
121817,User-121817,"ballston spa, new york, usa",38.0,u121817
121986,User-121986,"atlanta, georgia, usa",54.0,u121986
122429,User-122429,"kamuela, hawaii, usa",48.0,u122429
122440,User-122440,"vancouver, british columbia, canada",29.0,u122440
122506,User-122506,"coralville, iowa, usa",27.0,u122506
122542,User-122542,"des moines, iowa, usa",33.0,u122542
122716,User-122716,"tucson, ,",30.0,u122716
122782,User-122782,"juneau, alaska, usa",38.0,u122782
122793,User-122793,"omemee, ontario, canada",46.0,u122793
122801,User-122801,"elm grove, wisconsin, usa",38.0,u122801
122958,User-122958,"mesquite, texas, usa",,u122958
123056,User-123056,"halifax, nova scotia, canada",32.0,u123056
123094,User-123094,"morrisville, north carolina, usa",45.0,u123094
123095,User-123095,"hollywood, maryland, usa",,u123095
123203,User-123203,"philadelphia, pennsylvania, usa",29.0,u123203
123215,User-123215,"carmichael, california, usa",27.0,u123215
123257,User-123257,"circleville, ohio, usa",20.0,u123257
123298,User-123298,"portland, connecticut, usa",19.0,u123298
123430,User-123430,"manning, south carolina, usa",,u123430
123460,User-123460,"brea, california, usa",31.0,u123460
123510,User-123510,"westminster, colorado, usa",65.0,u123510
123515,User-123515,"beaverton, oregon, usa",,u123515
123543,User-123543,"la mesa, , usa",,u123543
123544,User-123544,"dallas, texas, usa",,u123544
123608,User-123608,"los banos, california, usa",17.0,u123608
123649,User-123649,"altamonte springs, florida, usa",27.0,u123649
123744,User-123744,"newark, delaware, usa",25.0,u123744
123790,User-123790,"mount vernon, new york, usa",25.0,u123790
123825,User-123825,"vancouver, british columbia, canada",,u123825
123867,User-123867,"kearns, utah, usa",,u123867
123883,User-123883,"topeka, kansas, usa",18.0,u123883
123981,User-123981,"phoenix, arizona, usa",46.0,u123981
123988,User-123988,"amarillo, texas, usa",32.0,u123988
124078,User-124078,"muskegon, michigan, usa",25.0,u124078
124079,User-124079,"prince george, british columbia, canada",24.0,u124079
124259,User-124259,"boulder, colorado, usa",,u124259
124298,User-124298,"stockton, california, usa",25.0,u124298
124310,User-124310,"salem, south carolina, usa",53.0,u124310
124363,User-124363,"tallahassee, florida, usa",36.0,u124363
124474,User-124474,"canon city, colorado, usa",53.0,u124474
124487,User-124487,"ramah, new mexico, usa",,u124487
124597,User-124597,"brights grove, ontario, canada",38.0,u124597
124720,User-124720,"baltimore, maryland, usa",36.0,u124720
124747,User-124747,"derby, kansas, usa",43.0,u124747
124874,User-124874,"warren, new jersey, usa",32.0,u124874
124876,User-124876,"redford, michigan, usa",23.0,u124876
124915,User-124915,"halifax, nova scotia, canada",,u124915
124942,User-124942,"olympia, washington, usa",,u124942
124983,User-124983,"amarillo, texas, usa",32.0,u124983
124989,User-124989,"old orchard beach, maine, usa",46.0,u124989
125031,User-125031,"alburquerque, ,",,u125031
125039,User-125039,"lafayette, indiana, usa",27.0,u125039
125060,User-125060,"sumter, south carolina, usa",,u125060
125063,User-125063,"vancouver, british columbia, canada",44.0,u125063
125203,User-125203,"montreal, quebec, canada",18.0,u125203
125216,User-125216,"fayetteville, north carolina, usa",28.0,u125216
125287,User-125287,"atlanta, georgia, usa",40.0,u125287
125411,User-125411,"louisville, kentucky, usa",43.0,u125411
125514,User-125514,"hull, ma, usa",,u125514
125519,User-125519,"irvine, california, usa",40.0,u125519
125538,User-125538,"kingston, ontario, canada",35.0,u125538
125692,User-125692,"elmira, new york, usa",28.0,u125692
125736,User-125736,"atlanta, georgia, usa",17.0,u125736
125774,User-125774,"tehran, tehran, iran",36.0,u125774
125779,User-125779,"san diego, california, usa",,u125779
125878,User-125878,"foxboro, massachusetts, usa",,u125878
125928,User-125928,"glendale heights, illinois, usa",,u125928
126149,User-126149,"salt lake city, utah, usa",,u126149
126196,User-126196,"wilmington, delaware, usa",36.0,u126196
126240,User-126240,"marietta, georgia, usa",51.0,u126240
126296,User-126296,"ramsey, huntingdon, cambridgeshire, united kingdom",41.0,u126296
126388,User-126388,"kernersville, north carolina, usa",26.0,u126388
126395,User-126395,"arkansas, arkansas, usa",28.0,u126395
126492,User-126492,"westmont, illinois, usa",31.0,u126492
126585,User-126585,"north saanich, british columbia, canada",,u126585
126604,User-126604,"north reading, massachusetts, usa",27.0,u126604
126693,User-126693,"newmarket, ontario, canada",33.0,u126693
126726,User-126726,"stone mountain, georgia, usa",34.0,u126726
126736,User-126736,"fulton, missouri, usa",38.0,u126736
126812,User-126812,"mobile, alabama, usa",,u126812
126814,User-126814,"west chester, ohio, usa",32.0,u126814
126903,User-126903,"lancaster, pennsylvania, usa",,u126903
127024,User-127024,"toronto, ontario, canada",57.0,u127024
127049,User-127049,"knoxville, tennessee, usa",31.0,u127049
127129,User-127129,"langley, british columbia, canada",,u127129
127131,User-127131,"stopsley, bedfordshire, united kingdom",42.0,u127131
127190,User-127190,"jasper, indiana, usa",57.0,u127190
127200,User-127200,"urbana, illinois, usa",,u127200
127203,User-127203,"reading, pennsylvania, usa",20.0,u127203
127233,User-127233,"marietta, georgia, usa",29.0,u127233
127359,User-127359,"beaverton, oregon, usa",33.0,u127359
127432,User-127432,"greenback, tennessee, usa",22.0,u127432
127481,User-127481,"thunder bay, ontario, canada",45.0,u127481
127648,User-127648,"victoria, british columbia, canada",42.0,u127648
127782,User-127782,"hudson, massachusetts, usa",36.0,u127782
127826,User-127826,"duluth, georgia, usa",,u127826
127914,User-127914,"anchorage, alaska, usa",43.0,u127914
128045,User-128045,"clearwater, florida, usa",41.0,u128045
128060,User-128060,"denton, texas, usa",36.0,u128060
128085,User-128085,"durham, north carolina, usa",40.0,u128085
128119,User-128119,"olathe, kansas, usa",,u128119
128122,User-128122,"lithia springs, georgia, usa",37.0,u128122
128208,User-128208,"san antonio, texas, usa",34.0,u128208
128276,User-128276,"los angeles, ,",,u128276
128325,User-128325,"toledo, ohio, usa",43.0,u128325
128331,User-128331,"chittenango, new york, usa",24.0,u128331
128332,User-128332,"alvin, texas, usa",,u128332
128406,User-128406,"columbia, missouri, usa",31.0,u128406
128434,User-128434,"oak park, illinois, usa",24.0,u128434
128696,User-128696,"southampton, england, united kingdom",34.0,u128696
128732,User-128732,"north dighton, massachusetts, usa",31.0,u128732
128835,User-128835,"bellingham, washington, usa",60.0,u128835
129008,User-129008,"rapid city, south dakota, usa",44.0,u129008
129074,User-129074,"marietta, georgia, usa",51.0,u129074
129084,User-129084,"boise, idaho, usa",39.0,u129084
129338,User-129338,"apache junction, arizona, usa",24.0,u129338
129358,User-129358,"highland, california, usa",36.0,u129358
129373,User-129373,"mercer island, ,",54.0,u129373
129393,User-129393,"espoo, uusimaa, finland",27.0,u129393
129399,User-129399,"encinitas, california, usa",,u129399
129465,User-129465,"durham, north carolina, usa",33.0,u129465
129489,User-129489,"vancouver, british columbia, canada",24.0,u129489
129503,User-129503,"lisboa, n/a, portugal",40.0,u129503
129505,User-129505,"cookeville, tennessee, usa",,u129505
129690,User-129690,"valley stream, new york, usa",34.0,u129690
129716,User-129716,"tallahassee, florida, usa",30.0,u129716
129851,User-129851,"philadelphia, pennsylvania, usa",35.0,u129851
129883,User-129883,"portland, oregon, usa",23.0,u129883
130438,User-130438,"yarmouth, nova scotia, canada",38.0,u130438
130474,User-130474,"nashville, tennessee, usa",33.0,u130474
130482,User-130482,"earth, , universe",54.0,u130482
130554,User-130554,"sandpoint, idaho, usa",,u130554
130570,User-130570,"singapore, n/a, singapore",,u130570
130571,User-130571,"summerville, south carolina, usa",,u130571
130581,User-130581,"griswold, iowa, usa",18.0,u130581
130658,User-130658,"montreal, ,",90.0,u130658
130705,User-130705,"sydney, new south wales, australia",29.0,u130705
130784,User-130784,"ferndale, washington, usa",,u130784
130837,User-130837,"toronto, ontario, canada",32.0,u130837
130847,User-130847,"russellville, arkansas, usa",35.0,u130847
130866,User-130866,"savannah, georgia, usa",44.0,u130866
130950,User-130950,"jersey city, new jersey, usa",32.0,u130950
131027,User-131027,"portland, oregon, usa",31.0,u131027
131032,User-131032,"west blocton, alabama, usa",36.0,u131032
131046,User-131046,"ellington, connecticut, usa",26.0,u131046
131126,User-131126,"barcelona, catalunya, spain",31.0,u131126
131154,User-131154,"soddy-daisy, tennessee, usa",18.0,u131154
131202,User-131202,"salem, massachusetts, usa",22.0,u131202
131402,User-131402,"governors bay, canterbury, new zealand",,u131402
131437,User-131437,"auckland, auckland, new zealand",21.0,u131437
131594,User-131594,"citrus heights, california, usa",47.0,u131594
131597,User-131597,"cypress, california, usa",41.0,u131597
131622,User-131622,"two rivers, wisconsin, usa",51.0,u131622
131686,User-131686,"chemainus, british columbia, canada",27.0,u131686
131837,User-131837,"west valley city, utah, usa",,u131837
131974,User-131974,"romeoville, ,",,u131974
132083,User-132083,"tazewell, virginia, usa",47.0,u132083
132171,User-132171,"milltown, wisconsin, usa",54.0,u132171
132173,User-132173,"charlotte, north carolina, usa",,u132173
132188,User-132188,"bloomer, ,",55.0,u132188
132199,User-132199,"santa barbara, california, usa",,u132199
132282,User-132282,"birmingham, alabama, usa",23.0,u132282
132290,User-132290,"raleigh, , usa",32.0,u132290
132375,User-132375,"denver, colorado, usa",58.0,u132375
132392,User-132392,"claremont, california, usa",38.0,u132392
132572,User-132572,"dartmouth, nova scotia, canada",45.0,u132572
132836,User-132836,"west palm beach, florida, usa",57.0,u132836
132909,User-132909,"stacy, minnesota, usa",35.0,u132909
132930,User-132930,"wokingham, england, united kingdom",29.0,u132930
133041,User-133041,"lake winnebago, missouri, usa",,u133041
133166,User-133166,"ottawa, ontario, canada",23.0,u133166
133258,User-133258,"bloomington, illinois, usa",49.0,u133258
133284,User-133284,"atlanta, georgia, usa",41.0,u133284
133296,User-133296,"ormond beach, florida, usa",23.0,u133296
133416,User-133416,"jacksons point, ontario, canada",25.0,u133416
133557,User-133557,"vista, california, usa",,u133557
133571,User-133571,"olney, maryland, usa",39.0,u133571
133689,User-133689,"calgary, alberta, canada",29.0,u133689
133706,User-133706,"palmyra, western australia, australia",30.0,u133706
133738,User-133738,"indianapolis, indiana, usa",28.0,u133738
133747,User-133747,"gaithersburg, maryland, usa",28.0,u133747
133905,User-133905,"sacramento, california, usa",34.0,u133905
133935,User-133935,"north arlington, new jersey, usa",28.0,u133935
134005,User-134005,"santa rosa, california, usa",34.0,u134005
134029,User-134029,"weaverville, north carolina, usa",46.0,u134029
134247,User-134247,"winfield, illinois, usa",26.0,u134247
134311,User-134311,"barstow, california, usa",23.0,u134311
134403,User-134403,"san francsico, california, usa",18.0,u134403
134434,User-134434,"barcelona, barcelona, spain",25.0,u134434
134483,User-134483,"roanoke, virginia, usa",,u134483
134508,User-134508,"ottawa, ontario, canada",55.0,u134508
134556,User-134556,"santander, cantabria, spain",28.0,u134556
134761,User-134761,"waco, texas, usa",26.0,u134761
134797,User-134797,"elk grove, california, usa",,u134797
134837,User-134837,"kuala lumpur, wilayah persekutuan, malaysia",28.0,u134837
135043,User-135043,"suffolk, virginia, usa",,u135043
135045,User-135045,"spring, texas, usa",29.0,u135045
135149,User-135149,"ft. pierce, florida, usa",,u135149
135265,User-135265,"groton, connecticut, usa",32.0,u135265
135351,User-135351,"greenwood, south carolina, usa",23.0,u135351
135360,User-135360,"albuquerque, new mexico, usa",39.0,u135360
135376,User-135376,"las vegas, nevada, usa",,u135376
135411,User-135411,"rockaway, ,",34.0,u135411
135458,User-135458,"ottawa, ontario, canada",24.0,u135458
135609,User-135609,"charlestown, massachusetts, usa",,u135609
135673,User-135673,"hafnarfjordur, reykjavik, iceland",26.0,u135673
135703,User-135703,"fredericton, new brunswick, canada",32.0,u135703
135753,User-135753,"baker city, oregon, usa",55.0,u135753
135799,User-135799,"detroit, michigan, usa",50.0,u135799
135831,User-135831,"potomac falls, virginia, usa",,u135831
135869,User-135869,"gibsonia, pennsylvania, usa",46.0,u135869
135873,User-135873,"st. louis, missouri, usa",,u135873
136010,User-136010,"brampton, ontario, canada",,u136010
136071,User-136071,"normal, illinois, usa",44.0,u136071
136139,User-136139,"fair oaks, california, usa",,u136139
136193,User-136193,"los angeles, california, usa",40.0,u136193
136205,User-136205,"crest hill, illinois, usa",39.0,u136205
136240,User-136240,"travelers rest, south carolina, usa",20.0,u136240
136252,User-136252,"santa fe, new mexico, usa",33.0,u136252
136255,User-136255,"saint joseph, missouri, usa",,u136255
136313,User-136313,"portland, oregon, usa",27.0,u136313
136326,User-136326,"shingle springs, california, usa",42.0,u136326
136348,User-136348,"oceanside, new york, usa",51.0,u136348
136382,User-136382,"edmonton, alberta, canada",,u136382
136491,User-136491,"rio rancho, new mexico, usa",18.0,u136491
136561,User-136561,"mesa, arizona, usa",37.0,u136561
136735,User-136735,"lakeland, tennessee, usa",57.0,u136735
136747,User-136747,"marcellus, michigan, usa",31.0,u136747
136916,User-136916,"saskatoon, ,",,u136916
137118,User-137118,"lancaster, texas, usa",,u137118
137137,User-137137,"cincinnati, ,",,u137137
137190,User-137190,"rennes, bretagne, france",31.0,u137190
137211,User-137211,"charlotte, north carolina, usa",,u137211
137336,User-137336,"longview, washington, usa",26.0,u137336
137587,User-137587,"toronto, ontario, canada",28.0,u137587
137588,User-137588,"portland, oregon, usa",,u137588
137589,User-137589,"enterprise, oregon, usa",35.0,u137589
137620,User-137620,"east point, georgia, usa",36.0,u137620
137684,User-137684,"houston, texas, usa",,u137684
